id,freq,cui
4831439,7673,C1705851
4976200,1022,C2584452
4322771,202,C0560636
4124392,30568,C0238286
4147420,886,C0277979
4336888,1993,C0575123
4414541,5125,C0722120
4066195,1039,C0138395
4297938,77600,C0496915
4125000,1001,C0241042
4910479,5088,C1956257
4183748,365,C0333373
4226460,115,C0401020
4466563,731,C0862889
4003457,203,C0007192
4443155,611,C0796147
4972609,326,C2362517
4031292,34676,C0054836
4015237,38011,C0029882
4605035,3158,C1270972
4123765,3346,C0235896
4542259,334,C1112161
4612369,6763,C1278519
4007770,291,C0015528
4393641,537,C0677828
4137103,123,C0266012
4461585,147,C0857399
4138091,1025,C0267166
4916046,336,C1961968
4569828,6911,C1170019
4522005,39414,C0974619
4865924,201,C1837514
4124373,2328,C0238218
4549764,458,C1126204
4744989,186,C1517068
4632965,534,C1299590
4350948,9103,C0592071
4189125,163,C0339626
4252452,4861,C0429807
4656981,825,C1332166
4690934,1340,C1368911
4411368,141,C0718164
4560499,205,C1142420
4111453,1148,C0221391
4020538,7297,C0039738
4029715,467,C0052940
4606954,242637,C1272941
4153177,381,C0291216
4529320,134,C0988626
4183539,649,C0333128
4077880,17838,C0162316
4012159,6631,C0023891
5188772,175,C3152857
4415719,2101,C0723607
4012786,2133,C0025149
4001728,2034,C0003765
4184337,60554,C0334044
4139820,1832,C0269185
4567814,228,C1166306
4655043,1081,C1328480
4592267,160,C1256506
4402210,5191,C0700524
4008036,205,C0016038
4325355,819,C0563278
4416327,161,C0724441
4070204,147,C0152116
4402020,11005,C0700187
4014914,89249,C0029456
4013014,540,C0025619
4636366,1274,C1303147
4160853,271,C0306054
4599772,112,C1265577
4882226,2671,C1856526
4569999,763,C1170274
4124354,188,C0238158
4469147,443,C0876110
4886767,205,C1861784
4420450,123,C0751057
4035871,171,C0060369
4134842,233,C0263358
4019816,2219,C0038340
4054073,332,C0086157
4313043,3676,C0546873
4271129,438,C0450437
4183121,4593,C0332666
4338446,322,C0576707
5041123,122,C2748203
4300123,1791,C0517225
4079077,140,C0164613
4603002,1449,C1268858
4853783,15381,C1762616
4415111,2241,C0722861
4021716,4351,C0042140
4248082,638,C0425040
4010221,1006,C0020196
4278444,1594,C0458224
4830375,1054,C1704763
4420089,3453,C0747085
4402191,21009,C0700501
4558105,863,C1138421
4416308,20311,C0724419
4003020,6119,C0006325
4500497,705,C0949083
4596010,836,C1260899
4035567,6136,C0059985
4393603,748,C0677776
4000987,1242,C0002416
4461547,100,C0857354
4018239,636,C0035372
4018866,5904,C0036581
4241491,1222,C0417744
4000476,83307,C0001418
4127339,961,C0246689
4760457,129,C1534761
4349734,446,C0589386
4010394,1016,C0020540
4419844,543,C0742468
4996380,350,C2674385
4050598,4287,C0078844
4158689,168,C0302501
4659947,1693,C1335437
4403371,72325,C0702263
4137637,201,C0266625
4211338,541,C0375552
4421079,219,C0751843
4820801,110,C1674621
4147935,106,C0278675
4461150,224,C0856864
4340215,540,C0578590
4124717,145,C0239735
4350703,12973,C0591628
4420813,171,C0751530
4218843,7040,C0392477
4194048,123,C0345906
4350513,19423,C0591282
4219641,215,C0393538
4135813,288,C0264491
4132659,906,C0260037
4017139,5716,C0033429
4006100,40161,C0012265
4027646,2037,C0050349
4017766,1109,C0034561
4415474,582,C0723293
4401946,67294,C0700039
5176253,13468,C2977966
5144979,113,C2930820
4069978,1186,C0151721
4206531,8505,C0368815
4343008,216,C0581852
4460713,2766,C0856346
4065931,166,C0137334
4010717,919,C0021186
4970179,3392,C2359824
4141399,1000,C0271083
4018621,218,C0036114
4256387,374,C0434294
4403352,300,C0702235
4818255,826,C1644726
4141209,1380,C0270838
4012218,65154,C0024002
4151697,83354,C0286677
4124888,397,C0240547
4021794,525,C0042285
4650599,14296,C1318963
4316731,125,C0553681
4003820,253,C0007847
4385074,138,C0657162
4009007,34071,C0017887
4000343,2109,C0001127
4125496,595,C0242520
4007639,1115,C0015306
4975138,170,C2368722
4006993,878,C0014065
4247818,301,C0424743
4347701,268,C0587056
4880936,538,C1855042
4554288,276,C1133478
4816241,548,C1634045
4352090,282023,C0596002
4191597,166,C0342723
4015543,1965,C0030490
4001768,3531,C0003838
5189306,211,C3153589
4322127,255,C0559983
4264671,4507,C0443168
4877953,439,C1851611
4800357,13951,C1602245
4018317,17777,C0035522
4921102,919,C1970394
4077635,303,C0161680
4419996,169,C0745228
4017044,1716,C0033230
4248236,227,C0425205
4120518,111083,C0231683
4915155,4160,C1961028
4901627,126,C1879798
4249034,227344,C0426070
4137010,119,C0265903
4659909,162,C1335396
4049781,104,C0077768
4138587,1297,C0267725
4461302,178,C0857056
4003440,47137,C0007137
4883539,1339,C1858091
4012123,2146,C0023825
4250003,270,C0427109
4111360,4258,C0221227
4412073,327,C0719034
4006632,565,C0013481
4836476,1096,C1711128
4126275,119,C0243736
4142520,326,C0272427
4001388,273,C0003119
4301436,317,C0521185
4339569,218,C0577908
4069237,102,C0149479
4416234,338,C0724277
4020198,136,C0038994
4005815,4882,C0011609
4150462,206,C0282548
4419977,220,C0744835
4659491,58073,C1334928
4123653,214,C0235712
4426532,6289,C0765629
4326459,182003,C0564405
4002338,201,C0005036
4058711,206,C0106127
4008114,5905,C0016167
4461283,100,C0857034
4469054,492,C0875984
5018743,2471,C2718618
4012446,6099,C0024524
4411446,931,C0718257
4218976,3236,C0392703
4528600,752,C0985027
4411256,262,C0717825
4842404,78074,C1720436
4998318,117,C2676457
4111341,959,C0221203
4011800,2474,C0023241
4016075,232,C0031485
4734921,4353,C1505203
4452904,325,C0806914
4281144,250,C0472762
4142501,196,C0272405
4013301,3054,C0026196
4301417,199,C0521161
4401300,4511,C0699072
4248578,398,C0425574
4016702,588,C0032602
4972668,223,C2362651
4231117,659,C0406317
4301227,10262,C0520904
4007202,319,C0014461
5180642,601,C2983549
4020806,27690,C0040264
4064240,104,C0129533
4460846,276,C0856496
4018203,1837,C0035312
4419958,652,C0744471
4011154,42234,C0021968
4312323,3313,C0543134
4720443,2102,C1442940
4124432,1218,C0238397
4336928,356,C0575165
4322621,192,C0560482
4469035,157,C0875962
4134730,781,C0263236
4009558,1462,C0018924
5151059,1757,C2937220
4812023,107,C1619692
4020730,228,C0040116
4162736,465,C0309655
4401661,499,C0699540
4121620,13892,C0232995
4054341,9303,C0086565
4005454,880,C0010927
4419540,231,C0740181
4066064,12748,C0137902
4346086,197,C0585136
4137333,140,C0266283
4000438,340,C0001311
4144667,120,C0274869
4463791,176,C0859865
4137143,2109,C0266061
4008646,2524,C0017185
4720424,1200,C1442914
4010204,6667,C0020162
4814550,2588,C1627364
4499568,223,C0948035
4492785,412,C0937932
4977798,351,C2586056
4058312,278,C0104486
4865774,168,C1837352
4013605,38973,C0026821
4411408,736,C0718216
4012332,12254,C0024301
4148828,767,C0280100
4250136,124,C0427256
4125021,425,C0241166
4035208,167,C0059541
4139138,198,C0268382
4775410,253,C1561641
4698555,249,C1395852
4004542,1369,C0009193
4906719,360,C1949635
4456096,569,C0848454
4197107,403,C0349725
4190324,226,C0341163
4142653,1191,C0272567
4499910,4136,C0948396
4009482,1930,C0018811
4837217,1342,C1712038
4826843,128,C1700059
4050389,7844,C0078569
4278313,3820,C0458075
4942268,351,C1996939
4830244,268124,C1704632
4003725,342,C0007688
5160483,344,C2960424
4402060,949,C0700297
4740659,1779,C1512523
4020407,9663,C0039468
4010527,3100,C0020789
4312475,22965,C0543478
4251865,278,C0429200
4048413,470,C0076095
4124584,769,C0239081
4147612,154,C0278216
4006917,144,C0013949
4576594,356,C1178523
4720405,589,C1442879
4021262,13873,C0041107
4350380,233,C0591063
4002908,207301,C0006111
4070073,372,C0151882
4313083,199,C0546969
4842727,8187,C1720771
4069370,1934,C0149793
4249870,1263,C0426971
4411389,614,C0718191
4073474,142,C0156272
4125002,903,C0241060
4600078,105,C1265884
4624094,118,C1290468
4281467,341,C0473120
4135300,110,C0263888
4327922,6389,C0566001
4655254,299,C1328793
4443347,577,C0796466
4401433,11373,C0699241
4139841,208,C0269208
4007753,6572,C0015498
4188120,1097,C0338380
4538081,971,C1096590
4393833,125,C0678122
4071669,101,C0153888
4011078,311,C0021833
4002528,439,C0005424
4602795,27670,C1268646
4322754,404,C0560617
4000533,265,C0001520
4469168,106254,C0876139
4350361,145,C0591030
4845862,533,C1724062
4313064,1074,C0546947
4010432,171,C0020604
4192832,117,C0344289
4125173,111,C0241816
4078300,160,C0162809
4414524,267,C0722099
4421858,1908,C0753645
4013833,1834,C0027360
4033935,627,C0058004
4542603,122,C1112532
4016607,1135,C0032405
4142805,140,C0272753
4065418,832,C0134394
4570020,120,C1170317
4008019,8270,C0015982
4001597,349,C0003496
4014061,191,C0027746
4206968,183,C0369690
4184339,733,C0334047
4537454,156,C1095895
4278465,5180,C0458247
4139822,165,C0269188
4411902,436,C0718827
4419673,2031,C0740392
4416519,10131,C0726398
4012959,707,C0025521
4747005,106,C1519183
4120195,1188,C0231247
4605208,472,C1271155
4335845,128,C0574036
4000761,331,C0001957
4151355,1881,C0285590
4636368,343,C1303149
4010413,1733,C0020575
4050617,274,C0078888
4275843,2264,C0455342
4049914,186,C0077955
4413897,2368,C0721283
4215518,860,C0385222
5159609,124,C2959547
5191149,254,C3160888
4158860,124654,C0302821
4249832,428,C0426931
4054246,961,C0086437
4044366,240,C0071011
4111436,141,C0221366
4606937,97742,C1272923
4300125,207,C0517238
4661163,157,C1336860
4247286,838,C0424142
4903831,7454,C1882083
4443309,294,C0796418
4069997,51086,C0151747
4419654,2599,C0740363
4000875,2205,C0002171
4120176,5606,C0231217
4132830,173,C0260477
4038115,187,C0063204
4470650,518,C0878521
4885553,1591,C1860430
4018640,55380,C0036140
4746910,109,C1519086
4022117,4280,C0042961
4067451,599,C0142805
4596012,268,C1260901
4042846,1329,C0069141
4464703,121,C0860910
4124527,3048,C0238729
4519366,264,C0971122
4528866,5503,C0986278
4246849,314,C0423670
4698270,99200,C1384666
4344566,104,C0583582
4249813,397,C0426908
4698080,136,C1384430
4882931,429,C1857435
4920323,432,C1969552
4661334,307,C1337075
4529474,305,C0989894
4193592,182,C0345238
4694850,52503,C1373218
4298092,999,C0497481
4005264,1356,C0010481
4324122,553,C0562011
4853766,1623,C1761609
4001255,2760,C0002893
4075526,581,C0159028
4352318,1859,C0597712
4020939,783,C0040517
4019609,3396,C0037929
4500081,189,C0948595
4120157,1181,C0231183
4132811,221,C0260457
4017690,7587,C0034417
4338961,258,C0577259
4141019,1148,C0270614
4878200,157,C1851915
4031389,16608,C0054961
4001160,129,C0002723
4195397,456,C0347636
4006214,295,C0012551
4059395,5152,C0108768
5160160,178,C2960101
4413270,874,C0720500
4124508,339,C0238621
4011914,9271,C0023467
4134996,178,C0263537
4378139,325,C0643744
4528847,4660,C0986199
4022022,28352,C0042769
4882912,779,C1857416
4529645,370,C0990911
4016816,471,C0032827
4000742,345,C0001911
4415455,1653,C0723271
4493488,611,C0939393
4916713,151,C1963186
4650941,573,C1319315
4247438,179,C0424318
4189982,480,C0340753
4401737,478,C0699634
4469643,485,C0877237
4250953,17129,C0428167
4416063,293,C0724056
4611288,316,C1277431
4007943,106500,C0015846
4123482,153,C0235401
4419616,3889,C0740304
4490866,350,C0919985
4251561,589,C0428870
4147897,697,C0278601
4106971,129,C0205768
5178248,2951,C2981154
4010964,512,C0021670
4028121,12865,C0050940
4199330,144,C0357168
4209115,210,C0372289
4012465,763626,C0024554
4808869,482,C1614664
4218615,595,C0392106
4211832,2782,C0376357
5030580,354,C2735300
4041174,365,C0067053
4243068,443,C0419438
4120670,1404,C0231874
4015239,328,C0029888
4414638,3138,C0722249
4493659,2211,C0939711
4014593,142,C0028850
5018838,264,C2718786
4459516,2472,C0855095
4785974,100,C1576970
4001787,33756,C0003873
4469814,964,C0877438
4721830,14085,C1444655
4416044,12242,C0724034
4611269,207,C1277412
4656147,4141,C1330412
4010318,2088,C0020387
4952243,4945,C2267224
4817229,115,C1638365
4150082,472,C0282056
4088408,888,C0184786
5152541,772,C2939072
4498618,150,C0946204
4596335,192365,C1261287
4221769,357,C0395886
4321652,1178,C0559470
4393928,101,C0678485
4012788,1315,C0025153
4021395,6528,C0041365
4960185,4401,C2348254
4246393,113,C0423157
4339531,704,C0577866
4009045,2120,C0017970
4616228,212,C1282434
4417963,123,C0730292
4528220,1814,C0983009
4414030,241,C0721444
4698213,829,C1384600
4002642,41853,C0005658
4014916,361,C0029459
4846755,137,C1735643
4122836,483,C0234469
4015771,667,C0030888
4058407,170,C0104979
5182371,18400,C2985279
4001825,552,C0003949
4689834,272,C1367706
4419768,327,C0741026
4412985,787,C0720140
5047148,135,C2826615
4244968,556,C0421433
4123444,1219,C0235328
4002357,6464,C0005070
4070187,291,C0152093
4861062,103010,C1832072
4008133,40710,C0016204
4312133,1071,C0542518
4107009,332,C0205823
4123254,1341,C0235004
4121088,840,C0232370
4548645,314,C1123946
4218957,7726,C0392674
4040205,152,C0065864
4336548,511,C0574769
4030325,533,C0053653
4350627,3455,C0591478
4068211,118,C0146010
5146081,202,C2931926
4013966,108,C0027599
4125249,1790,C0242172
4012693,3022,C0025007
4149265,415,C0280803
4015467,221,C0030342
4183218,17323,C0332768
4950210,4790,C2240374
4415398,117,C0723196
4001445,357441,C0003232
4951597,3298,C2242514
4005853,2107,C0011740
4014821,244,C0029279
4122627,278222,C0234215
4460637,990,C0856256
4416006,606,C0723986
4419749,8078,C0740858
4500195,192,C0948733
4460447,5601,C0856054
4258477,710,C0436551
4147441,6108,C0278016
4955948,778,C2342552
4020426,34035,C0039503
4069807,1496,C0151434
4019723,135,C0038148
4527764,175,C0982332
4531355,14535,C0995060
4121069,513,C0232350
4753750,596,C1527396
4053809,24723,C0085752
4646343,130,C1313947
4012047,211,C0023688
4893191,2278,C1868917
4012674,3311,C0024959
4120993,864,C0232259
4744649,172,C1516710
5150964,1018,C2936821
4528372,1210,C0983946
4015448,133,C0030304
4226291,488,C0400822
4323020,107,C0560890
4529170,2848,C0987999
4529759,336,C0991552
4040110,4228,C0065737
4978026,1581,C2586286
4429097,13765,C0772413
4121411,1170,C0232743
4184187,279,C0333867
4277325,4745,C0456973
4006119,169,C0012315
4005473,344,C0010976
4053733,11406,C0085633
4013871,20248,C0027429
4311677,1325,C0541798
4833797,157,C1708341
4241377,393,C0417614
4386917,179,C0660985
4020749,1788,C0040156
4019419,1489,C0037579
4009900,4916,C0019572
4123596,142,C0235604
4008665,428,C0017237
4018146,2154,C0035204
4068857,93449,C0148346
4018773,1577,C0036400
4301721,1803,C0521614
4531336,11143,C0995001
4124204,499,C0237236
4788121,700,C1579962
4161311,353,C0308205
4248692,230,C0425700
4316636,200,C0553084
4420110,2904,C0747635
5048991,269,C2830120
4411199,1041,C0717689
4004561,5124,C0009217
4134312,348,C0262593
4978197,222,C2586667
4846888,157,C1736136
4072543,191,C0155094
4016626,558,C0032453
4229825,112,C0404844
4081492,320431,C0175677
4916808,229310,C1963281
4126009,18387,C0243077
5018515,759,C2718336
4462955,349,C0858892
4017196,1902,C0033554
4530120,1287,C0992611
4328150,101,C0566229
4153939,1132,C0292855
4300904,2236,C0520518
4147403,898,C0277959
4609388,203,C1275465
5027464,9676,C2732140
4011705,32507,C0023051
4184510,229,C0334254
4016550,206,C0032308
4732850,9538,C1456711
4189127,129,C0339630
4252454,124,C0429809
4420281,24751,C0750426
4078642,293,C0163617
4003459,40499,C0007194
4960109,319,C2348174
4134483,1664,C0262981
4013548,528,C0026703
4775372,4353,C1561505
4012275,5664,C0024143
4249471,508,C0426542
4107674,359,C0206586
4071593,101,C0153792
4810902,194,C1617821
4016949,3051,C0033036
5176994,1544,C2979241
4000818,177,C0002055
4070320,238,C0152262
4830206,297056,C1704464
4014403,385587,C0028432
4250440,6417,C0427620
4833170,235,C1707684
4346029,719,C0585074
4017804,171,C0034625
4416139,1134,C0724147
4456400,1371,C0851511
4530101,3578,C0992522
4016531,109,C0032269
4183883,655,C0333536
4834557,176,C1709150
4524154,696,C0977508
4393434,3385,C0677500
4020977,80917,C0040580
4301873,811,C0521785
4006955,395,C0014008
4457787,155,C0853208
4366625,2296,C0622160
4001920,127780,C0004144
4723331,275,C1446302
4012256,33326,C0024103
4136820,1084,C0265677
4007487,9420,C0015011
4012598,299106,C0024841
4961078,4622,C2349192
4158480,141,C0302106
4831935,16132,C1706363
4070301,200,C0152240
4021832,29626,C0042373
4135262,248,C0263843
4011952,179,C0023524
4008038,3557,C0016045
4196974,380,C0349560
4354313,131,C0602256
4573554,1768,C1174734
4567797,794,C1166253
4007411,10886,C0014867
4320721,118,C0558354
4819262,187,C1657104
4830187,3537,C1704436
4246830,225,C0423645
4002167,1054,C0004659
4500499,101,C0949085
4044290,102,C0070924
4833151,75028,C1707664
4006575,1070,C0013363
5182010,1012,C2984918
4338600,1167,C0576869
4882209,145,C1856509
4071897,5620,C0154199
4254772,476,C0432474
4461359,370,C0857117
4949526,200,C2141243
4339987,178,C0578348
4413688,326,C0721028
4009767,33852,C0019294
4124147,129,C0236993
4416652,17393,C0728789
4019210,400,C0037268
4002471,595,C0005304
4020882,184,C0040422
4414296,286,C0721771
4283576,813,C0475472
4916542,2830,C1962976
4661144,244,C1336835
5012454,368,C2711602
5136505,768,C2919103
4325319,200,C0563238
4139594,120,C0268936
4077996,163,C0162473
4150519,558,C0282606
4246811,760,C0423623
4132621,136,C0259810
4053220,880,C0085074
4079497,2012,C0165528
4878010,110,C1851700
4787627,741,C1579361
4230927,165,C0406089
4524306,710,C0977708
4352660,136439,C0600097
4046741,26132,C0073948
4021509,17108,C0041657
4140753,185,C0270246
4010356,28322,C0020456
4124318,1031,C0238067
4420414,821,C0751007
4048242,11686,C0075870
4157834,1887,C0301299
4018260,240,C0035411
4942534,108,C1997216
4013757,8082,C0027121
4420224,3138,C0749379
4556264,133,C1136312
4414467,359,C0722005
4249604,21496,C0426689
4107807,579,C0206731
4529455,115,C0989708
4475590,445,C0886883
4009805,640,C0019364
4015258,30078,C0029927
4064069,570,C0128666
4916523,19891,C1962957
4249414,596,C0426482
4247248,1532,C0424102
4011211,290,C0022073
4401547,10213,C0699389
4007050,211,C0014170
4573706,4358,C1174890
4418818,250,C0732611
4264291,18208,C0442766
4823005,137,C1691782
4758804,103,C1532715
4611098,249,C1277241
4348518,3274,C0588008
4009710,17077,C0019168
4053543,1183,C0085413
4016113,4064,C0031542
4237292,192,C0413318
4631884,578,C1298436
4338752,255,C0577027
4342343,7578,C0581124
4540532,1113,C1099778
4275786,20444,C0455270
4124489,2962,C0238552
4184624,176,C0334385
4611440,9314,C1277583
4313178,193,C0549164
4071498,11781,C0153690
4528828,1298,C0986112
4632302,327,C1298904
4199729,377,C0358076
4003649,25651,C0007561
4001008,1554,C0002447
4916694,9851,C1963165
4300258,776,C0519030
4070225,859,C0152149
4111379,1003,C0221259
5005405,117,C2700337
4010261,366,C0020266
4832866,162,C1707352
4053524,7522,C0085393
4124831,9293,C0240318
4013662,2618,C0026918
4658313,224,C1333625
4469434,110,C0876998
4234499,106,C0410054
4025385,765,C0047420
4078528,116,C0163275
4526814,241,C0981126
4551267,105,C1128701
5049181,452,C2830327
4160380,2680,C0304554
4251352,821,C0428646
4412434,146,C0719510
4871968,315,C1844847
4083430,896,C0178428
4184795,720,C0334590
4548284,336,C1123313
5047110,5731,C2826576
4653335,3187,C1321911
4021737,1523,C0042172
4225151,146,C0399551
4397310,1032,C0687675
4020464,476,C0039590
4030971,657,C0054430
4249756,2028,C0426848
4889657,139,C1865000
4141323,2403,C0270996
5039358,144,C2745959
4062796,344,C0123854
4811985,3331,C1619634
4016759,130,C0032704
4193345,521,C0344917
4015486,3382,C0030389
4124812,2550,C0240211
4136174,371,C0264903
4125420,655,C0242420
4069199,623,C0149368
4426133,136,C0764680
5141787,299,C2927154
4017614,207,C0034289
4247742,11492,C0424657
4016341,268,C0031941
4080409,14190,C0169964
4008532,216,C0016967
4634810,100,C1301509
4020445,3185,C0039538
4949051,238,C2053594
4198304,1302,C0353946
4010565,2367,C0020877
4467781,155,C0872972
4020787,15322,C0040233
4972630,291,C2362548
4003288,849,C0006868
4218577,207,C0392025
4394327,280,C0684276
4248939,9338,C0425963
5101374,167,C2883038
4022288,1372,C0043242
4350247,3598,C0590658
4653126,510,C1321603
4002661,3651,C0005694
5160274,246,C2960215
4125059,113,C0241358
4351045,17089,C0592245
4011420,120,C0022516
4008247,4194,C0016427
4182952,4330,C0332477
4814930,132,C1628514
4415018,640,C0722706
4053752,1818,C0085661
4253860,139,C0431357
4027817,326,C0050559
4072581,369,C0155141
4150044,3952,C0281936
4139708,1080,C0269062
4244170,27097,C0420616
4045373,1336,C0072225
4631827,144,C1298361
4470555,361,C0878385
4147061,1475,C0277554
4077483,16916,C0161479
4625291,108,C1291692
4464798,672,C0861011
4318631,137,C0556187
4402820,544,C0701337
4322032,318,C0559875
4009976,2222,C0019699
4120613,146,C0231792
4302557,574,C0522570
4010470,111,C0020659
4020692,59951,C0040053
4013244,3224,C0026078
4121221,1852,C0232534
4135338,2325,C0263933
4007240,692,C0014536
4588146,124,C1248570
4194105,538,C0345992
4081511,269,C0175713
4961686,123,C2350035
4018488,424,C0035863
4188158,207,C0338430
4006423,2559,C0013058
4160323,126,C0304468
5043443,505,C2750590
4995810,179,C2673788
4191483,153,C0342592
4005587,603,C0011218
4343065,1263,C0581912
4003839,595,C0007873
4346808,218,C0585984
4525009,710,C0978697
4246146,191,C0422887
4004960,35947,C0009924
4135699,159,C0264351
4012294,4558,C0024198
4006138,43974,C0012373
4165282,138,C0312635
4005492,3978,C0011015
4015695,324,C0030758
4121202,108,C0232514
4012921,4899,C0025424
4011021,1522,C0021756
4150006,449,C0281788
4836552,178,C1711205
4053980,313,C0086020
4659035,887,C1334411
4247875,725,C0424813
4470707,268,C0878705
4069408,707,C0149887
4016892,614,C0032951
4050978,121,C0079746
4318783,204,C0556346
4019666,12504,C0038016
4723749,62999,C1446787
4078357,14193,C0162871
5129114,752,C2911025
4276090,15046,C0455610
4134293,7817,C0262537
4081188,260,C0173924
4009634,515,C0019045
4724357,621,C1447472
4120575,94716,C0231749
4027000,6521,C0049506
4855590,2893,C1821244
4869707,979,C1842064
4121373,567586,C0232693
4883786,420,C1858361
4499682,4857,C0948162
4069332,138,C0149700
4010071,3624,C0019929
4060782,6559,C0114873
4469130,176,C0876085
4014118,755,C0027832
4452448,152,C0806123
4744953,1509,C1517029
4043454,696,C0069877
4148942,743,C0280324
4062283,142,C0121638
4194257,152,C0346203
4076837,100,C0160680
4207196,230,C0370058
4016873,716,C0032915
4183693,103,C0333304
4351520,5252,C0593946
4078338,175,C0162851
4183503,514,C0333084
4247856,5758,C0424790
4015600,170,C0030593
4658940,130,C1334302
4420072,4088,C0746866
4067812,110,C0144202
4660175,114,C1335712
4471296,476,C0879427
4500480,1433,C0949062
4069313,2355,C0149645
4158879,1087,C0302845
4070985,113,C0153027
4973352,1383,C2363943
4698118,9702,C1384494
4019571,2918,C0037859
4013795,2173,C0027269
4008437,137,C0016751
4424233,132,C0759909
4016569,103,C0032342
4539221,21143,C1098080
4411503,4046,C0718327
4148923,276,C0280300
4316750,3874,C0553716
4530082,764,C0992415
5045647,8799,C2825076
5182409,267,C2985317
4219831,590,C0393756
4600002,1236,C1265808
4014023,9456,C0027686
4321728,150,C0559555
4147365,35401,C0277910
4156865,1198,C0299348
4160456,112,C0304656
4652214,120,C1320654
4914946,103,C1960813
4066235,343,C0138547
4220990,247,C0395005
4011648,7446,C0022951
4248635,180,C0425640
4079516,5196,C0165590
4261726,208,C0440016
4010375,231,C0020500
4777500,679,C1564085
4134255,378,C0262401
4150500,14313,C0282587
4022098,614,C0042929
4312570,24526,C0544341
4277439,1113,C0457099
4212497,3026,C0377786
4145351,7158,C0275626
4071821,1139,C0154084
4011230,6168,C0022108
4021452,130,C0041471
4003421,2089,C0007107
4122133,104,C0233641
4125876,545,C0242937
4574143,545,C1175355
4006594,234606,C0013404
4194219,226,C0346156
4253955,157,C0431478
4281562,1208,C0473235
4046456,175,C0073589
4183655,20213,C0333262
4069959,2303,C0151683
4308428,361,C0534137
4301645,185,C0521532
4019875,239596,C0038435
4416633,1841,C0728768
4914737,211,C1960596
4003136,32290,C0006560
4528467,486,C0984501
4416443,3445,C0724672
4402915,21669,C0701466
4660137,214,C1335667
4188804,101,C0339229
4810845,144,C1617723
4000172,934,C0000821
4111018,660,C0220603
4135034,154,C0263583
4764561,1119,C1541159
4010280,545,C0020302
4720481,20702,C1443000
5027236,3606,C2731854
4013681,25416,C0026946
4072372,163,C0154842
4016455,349,C0032144
4600344,429,C1266158
4419236,510,C0733743
4490486,306,C0919560
4016797,5647,C0032787
4200356,136,C0359940
4870030,401,C1842406
4008000,21859,C0015944
5118702,116,C2900499
4147327,705,C0277858
4415816,438,C0723757
4136953,101,C0265831
4184434,1690,C0334168
4541729,2113,C1101331
4416614,177,C0728749
4659871,161,C1335354
4528448,163,C0984374
4107788,109,C0206712
4075070,321,C0158342
4021756,100,C0042212
4228533,212,C0403398
4831878,3877,C1706306
4388038,493,C0663655
5047205,1011,C2826672
4111189,207,C0220914
4813980,238,C1624602
4899784,6399,C1876214
4160950,717,C0306488
4902786,806,C1881011
4602871,277,C1268722
4413992,1366,C0721402
4720462,433,C1442974
4313330,390,C0549386
4003953,2045,C0008073
4124451,2556,C0238441
4278199,757,C0457950
4139556,10508,C0268896
4786202,180,C1577314
4012104,24618,C0023798
4842784,1040,C1720830
4018279,617,C0035450
4246773,2057,C0423571
4008893,4471,C0017638
4111531,461,C0221755
4401870,163,C0699919
4047615,291,C0075092
4396512,1193,C0686619
4037735,279,C0062709
4254715,447,C0432408
4133191,338,C0260925
4322659,242,C0560520
4147308,1180,C0277835
4914300,310,C1960147
4136934,330,C0265808
4416785,2579,C0728964
4732755,111,C1456577
4325623,108,C0563555
4248768,1163,C0425782
4050788,249,C0079293
4191749,137,C0342919
4585011,6914,C1244973
4416595,459,C0728726
4005435,1038,C0010840
4221731,892,C0395837
4458129,706,C0853573
4123824,7738,C0235996
4147840,227,C0278506
4529037,2679,C0987283
4375289,4183,C0638262
4008627,49562,C0017152
4005340,419,C0010631
4327618,920,C0565676
4031541,8041,C0055141
4501202,377,C0949854
4011781,1065,C0023212
4528961,297,C0986849
4246944,1212,C0423773
4320645,123,C0558266
4122266,240,C0233800
4805658,494,C1610503
4053771,159,C0085688
4122076,2002,C0233569
4328226,7487,C0566308
4017329,170,C0033806
4216202,439,C0386744
4466793,1905,C0863140
4129771,205,C0253563
4200318,127,C0359709
4147479,22217,C0278061
4233834,212,C0409338
4007696,4062,C0015397
4136915,1061,C0265783
4779970,1209,C1566590
5153966,201,C2945609
4010907,148,C0021572
4607621,607,C1273629
5022087,177,C2722885
4803834,1012,C1608242
4605455,274,C1271404
4420167,4800,C0748390
4255304,793,C0433122
4305350,1309,C0526502
4011135,308,C0021936
4070453,831,C0152415
4661068,1446,C1336737
4340291,19736,C0578670
4953573,188,C2316159
4529018,8013,C0987221
4266400,65528,C0445115
4193136,108,C0344696
4879682,103,C1853617
4014878,2447,C0029401
4275900,2124,C0455405
4469206,3460,C0876183
4528942,127,C0986665
4246925,1732,C0423752
4139518,385,C0268854
4237235,6623,C0413252
4250326,146,C0427480
4529740,5590,C0991532
4493583,7188,C0939533
4419179,237,C0733658
4160152,797,C0304227
4126788,455,C0245109
4149816,1239,C0281549
4000267,2975,C0000981
4661410,6844,C1337342
4190514,215,C0341395
4725763,105,C1448979
4415360,706,C0723148
4014460,230,C0028621
4073151,235,C0155860
4537682,289,C1096155
4732907,679,C1456781
4248141,4541,C0425105
4653107,508,C1321581
4070149,5812,C0152030
4419711,610,C0740447
4490961,542,C0920099
4020065,722,C0038766
4420148,7637,C0748164
4069446,3948,C0149983
4078053,316,C0162539
